AthleteID,Name,Gender,DateOfBirth,CountryID,SportID
5823,Dr. Andrea Dunn,M,2001-02-10,19,27
5824,Sophia Rodriguez,F,2004-05-09,106,12
5825,Maria Foster,M,1989-04-30,22,50
5826,Maria Ramirez,F,1988-04-08,171,16
5827,Derek Payne,M,2002-06-17,101,26
5828,Gina Stevens,M,1993-10-22,146,22
5829,Jeffrey Robinson,M,2002-07-28,187,50
5830,Jeffrey Moss,M,2000-08-03,158,17
5831,Shannon Howard,M,1996-10-25,132,12
5832,Kevin Figueroa,F,1985-10-10,31,6
5833,Dawn Solomon,M,2008-03-30,154,48
5834,Brian Mitchell,F,1992-09-14,103,3
5835,Eric Chang,M,1994-04-07,50,7
5836,Michael Hunt,F,1998-01-22,169,50
5837,Aaron Bates,F,1983-11-28,198,25
5838,Martha Porter,F,1984-03-15,87,42
5839,Gregory Wall,M,1990-04-19,61,43
5840,Kevin Moody,M,2006-09-20,44,36
5841,Crystal Castro,F,2002-09-29,159,3
5842,Andrew Armstrong,M,2006-12-09,200,25
5843,Alex Walters,F,2004-10-05,159,33
5844,Peter Richard,M,2007-07-15,39,50
5845,Ricky Shaw,M,2005-12-19,41,25
5846,Todd Coleman,F,2003-02-01,185,32
5847,Thomas Herring,M,2000-05-24,160,8
5848,Steven Fisher,M,2009-05-09,124,18
5849,Robert Mcclain,M,2007-04-22,126,35
5850,James Douglas,M,1991-06-15,129,5
5851,Jeremy Harris,F,2004-12-03,181,6
5852,Brian Tanner,M,1994-09-02,120,6
5853,Noah York,F,1990-05-08,189,47
5854,Rachel Bell,M,1992-09-15,93,11
5855,Jade Garcia,M,1997-11-09,41,27
5856,Rebecca Chang,F,1987-11-06,15,34
5857,Michael Robinson,F,1995-08-03,179,48
5858,Beth Tucker,M,1991-11-22,41,47
5859,Brett Dennis,F,1991-03-02,123,9
5860,Roberto Lee,F,1984-12-16,125,2
5861,Chelsea Powell,F,1995-10-05,13,35
5862,Elizabeth Smith,F,1995-03-02,118,17
5863,David Smith,M,2002-11-14,52,34
5864,Jeremy Miles,F,2001-04-13,6,25
5865,Adam Rodriguez,M,1999-01-08,139,36
5866,Zachary Brown,M,2003-02-26,18,4
5867,Jacob Potts,F,1988-07-20,89,47
5868,Victor Flores,F,2005-12-17,95,26
5869,Kristina Martinez,M,1987-09-11,109,36
5870,Carolyn Pena,F,1998-02-01,45,29
5871,Tamara Allen,M,2008-10-12,191,48
5872,Christina Myers,F,2004-09-12,106,28
5873,Jesus Garcia,M,1996-12-29,196,38
5874,Emily Collins,F,2005-09-28,45,49
5875,Jeffrey Davidson,M,2005-08-24,84,19
5876,Dustin Rodriguez,F,2000-09-09,153,50
5877,Brittany Kirby,M,1992-08-07,176,18
5878,Nicholas Frazier,M,1985-07-14,180,28
5879,Anna Mcgee,F,1992-02-17,49,40
5880,David Scott,M,2008-09-23,36,15
5881,Kevin Welch,M,1994-01-29,140,14
5882,Jennifer Zimmerman,F,1993-09-01,59,38
5883,Cole Edwards,F,2007-11-10,86,10
5884,Kendra Carter,M,1995-08-10,174,34
5885,Wendy Mcdonald,F,1991-04-27,108,3
5886,Rachel Ramos,F,1993-12-18,90,2
5887,Jason Jones,F,1994-06-08,199,24
5888,Nicholas Estrada,F,1984-03-28,115,46
5889,Charles Haney,M,1984-04-17,153,40
5890,Jessica Patterson,M,1986-04-08,186,42
5891,Peter Welch,M,1994-08-17,72,20
5892,Michael Goodman,F,1983-10-23,39,13
5893,John Quinn Jr.,M,2006-08-17,5,40
5894,Evelyn May,M,1984-10-06,21,10
5895,Patricia Reese,F,2006-01-28,70,48
5896,Joshua Hobbs,F,2002-08-25,102,2
5897,David Leach,F,1986-06-12,48,29
5898,Jill Smith,F,1994-02-16,46,22
5899,Rachel Wolfe,F,1995-01-09,42,48
5900,Darlene West,M,1993-06-11,47,5
5901,Eric Williams,M,1999-09-08,173,12
5902,Christian Guerra,F,1999-10-11,33,43
5903,Alan Cunningham,M,1990-06-09,72,5
5904,Renee Alvarado,M,1993-06-15,28,17
5905,Lisa Curtis MD,M,1986-09-12,88,17
5906,Melvin Thomas,F,1988-04-10,85,15
5907,Joseph Warner MD,M,1995-01-31,137,11
5908,Jose Wade,F,2004-03-24,135,39
5909,Jasmine Curry,M,2004-02-11,32,15
5910,John Allen,F,2004-12-10,60,36
5911,Evelyn Ryan,F,2003-10-01,136,5
5912,Laurie Webb,F,1993-07-13,82,8
5913,Justin Brown,M,1988-05-16,71,31
5914,Cynthia Smith,M,2008-01-01,103,48
5915,Jennifer Webb,M,1987-11-20,24,26
5916,Cameron Nielsen,M,1997-05-14,24,15
5917,Micheal Hogan,M,2003-03-11,75,2
5918,Justin Torres,M,2005-11-13,29,27
5919,Ashley Jones,M,2000-07-12,198,32
5920,Cole Velasquez,F,2000-04-09,142,42
5921,Eddie Miller,M,1995-10-17,16,16
5922,Jasmine Kennedy,M,1990-07-16,6,3
5923,Gene Compton,M,2003-06-08,89,14
5924,Pedro Price,M,1983-08-06,108,17
5925,Desiree Jefferson,F,1986-12-13,22,5
5926,Thomas Taylor,F,1994-06-15,104,36
5927,Monica Wilkins,M,2005-09-05,139,4
5928,Lisa Herrera,M,2005-01-25,153,22
5929,Martin Rivas,M,2002-10-04,143,32
5930,Sean Middleton,F,2002-08-06,6,17
5931,Taylor Petty,M,1990-01-28,165,22
5932,Jillian Lopez,F,1985-09-27,104,26
5933,Matthew Jones,M,2003-02-09,71,43
5934,Amanda Duarte,F,1984-04-13,175,14
5935,Michael Robbins,M,2002-08-30,75,31
5936,Alexandra Bennett,M,2006-06-30,142,47
5937,Eric Higgins,F,1993-11-06,78,18
5938,Brian Henderson,M,1988-02-17,22,19
5939,Ryan Norman,M,1988-12-01,106,15
5940,Pamela Morgan,F,1988-03-06,173,2
5941,Dylan George,M,1997-12-01,144,18
5942,Robert Jones,M,1988-11-29,35,26
5943,Ashley Wade,M,1987-12-06,91,11
5944,David Knight,F,2008-08-05,189,45
5945,Monica Beck,M,1984-12-04,4,41
5946,Scott Hurst,M,1995-03-15,179,36
5947,Ian Brooks,M,1985-06-16,181,46
5948,Heather Sanchez,F,1994-11-23,77,40
5949,Alicia David,M,1983-12-15,43,50
5950,Jeff Daugherty,F,1999-06-03,56,36
5951,Taylor Cannon,M,2004-11-10,120,5
5952,Julie Jackson,M,2002-06-08,35,42
5953,Laura Cantrell,F,1997-10-18,145,13
5954,Michael Wilkinson MD,M,1992-11-09,3,44
5955,John Walls,M,1993-07-22,143,14
5956,Austin Shannon,M,2001-06-28,123,28
5957,Kyle Terry,F,2000-07-30,79,30
5958,Corey Rivera,M,2003-08-01,49,30
5959,Lindsey Franco,M,1992-06-12,42,38
5960,Bonnie Hernandez,F,1994-05-10,46,26
5961,Brianna Ruiz,M,1998-12-31,36,25
5962,Jeffrey Taylor Jr.,F,2004-07-23,75,26
5963,Kerry Garcia,M,1994-10-13,165,32
5964,Jacqueline Dyer,F,2003-03-14,75,11
5965,Virginia Davis,F,2007-03-30,157,5
5966,Justin Moore,M,1997-09-12,121,1
5967,Sophia Bell,F,1997-01-11,163,34
5968,Mr. Dean Morales,M,1985-04-16,28,1
5969,Benjamin Montoya,M,2009-05-05,199,15
5970,Sandra Shaffer,F,1993-07-30,150,26
5971,Ryan Meyer,F,1994-05-01,127,23
5972,Dennis Aguirre,F,2002-07-08,129,14
5973,Adam Haney,F,1995-10-20,73,19
5974,Amy Bruce,M,1997-11-07,36,24
5975,Jay Ali,M,2000-05-11,2,25
5976,Christine Ford,F,2002-06-14,145,19
5977,Amy Serrano,F,1989-11-18,41,33
5978,Joshua Murray DVM,M,1997-09-16,181,2
5979,Mary Black,M,1996-12-11,70,10
5980,Nicole Martinez,F,1988-12-20,63,43
5981,William Brooks,M,2005-11-23,170,29
5982,Shelly Jordan,F,2007-01-20,157,9
5983,Julian Park,F,1985-09-05,7,11
5984,Troy Calderon MD,M,2005-08-11,57,44
5985,Jennifer Barajas,F,1985-07-20,186,24
5986,Dennis Johnson,F,2000-08-11,69,25
5987,Brandon Barrera,M,1998-10-12,159,23
5988,Christopher Campbell,M,1997-06-10,182,14
5989,Jill Green,F,1996-05-13,179,45
5990,Michelle Brooks,F,2003-04-16,36,16
5991,David Dougherty,M,1990-06-01,176,28
5992,Michelle Davis,F,2001-01-14,198,17
5993,Jody Taylor,M,2000-01-22,95,17
5994,David Frost,M,2001-07-09,78,35
5995,Matthew Fischer,M,2009-05-04,185,48
5996,Christopher Thomas,M,1997-06-15,158,30
5997,William Houston,M,1993-11-07,63,47
5998,Matthew Best,F,2004-09-09,36,19
5999,David Peterson,M,1992-04-16,90,42
6000,Mario Rogers,M,2000-08-16,80,36
6001,Casey Webster,M,1991-09-25,123,17
6002,Brandi Mcmillan,M,2004-04-10,100,5
6003,Jesse Johnson,F,2002-11-18,52,26
6004,Kyle Frank,M,1988-04-01,92,41
6005,Heather Villarreal,M,1995-10-05,174,48
6006,Dillon Medina,F,2002-07-18,112,22
6007,Jeffrey Pollard,M,2004-06-20,105,31
6008,Bradley Rojas,F,2006-03-21,175,4
6009,John Morrow,F,1993-05-07,51,42
6010,Jason Morgan,F,1994-06-02,36,43
6011,Jeffrey Hamilton,M,1988-05-09,133,41
6012,Timothy Campbell,M,2006-07-28,7,41
6013,Beth Berry,M,1993-06-01,14,18
6014,Maria Garcia,F,1986-03-08,26,34
6015,Heidi West,M,1985-03-01,81,46
6016,Peter Neal,F,1987-09-08,179,12
6017,Garrett Garcia,F,1986-01-31,90,33
6018,Jacob Ruiz,M,1999-10-24,160,47
6019,Lori Jimenez,M,2004-11-27,147,14
6020,Mr. William Knox,F,1991-06-22,132,41
6021,Daniel Davis,F,1987-12-25,185,43
6022,Susan Torres,F,2008-11-26,62,4
6023,Pamela Turner,F,1991-01-13,50,46
6024,Reginald Martin,M,2008-03-15,194,12
6025,Robert Leonard,F,1990-07-24,109,11
6026,Jared Mathis,M,2005-03-09,178,31
6027,Alyssa Hood,M,1996-07-23,34,41
6028,James Smith,F,2008-06-23,94,28
6029,Michaela Frank,M,1996-06-06,177,4
6030,Antonio Hayes,M,1983-11-11,20,28
6031,Antonio Anderson,F,1997-10-22,45,40
6032,Jasmin Sims,F,2006-06-08,35,13
6033,Juan Flynn,F,1998-10-08,63,6
6034,David Bauer,F,2003-09-30,79,17
6035,Andrew Riley,F,2004-11-09,22,23
6036,Joshua Wolf,M,1983-10-14,102,1
6037,John Smith,M,2007-11-11,135,37
6038,Antonio Anderson,F,2006-09-15,189,8
6039,Samantha Reid,F,2000-04-03,77,16
6040,Susan Eaton,F,1989-05-25,119,26
6041,Kelly Spencer,F,1992-05-12,103,1
6042,Charles Winters,F,1984-10-20,112,2
6043,James Moss,F,1984-12-13,49,50
6044,John Davis,F,1995-12-13,129,50
6045,Nathan Adams,M,1986-06-14,34,12
6046,Janet Case,F,1987-02-13,129,43
6047,Lisa Malone,F,2004-06-01,44,23
6048,Haley Horn,F,2007-04-02,185,21
6049,Jason Myers,F,2009-02-13,178,24
6050,Bryan Cooper,M,1992-03-04,61,23
6051,Erin Reed,F,1996-04-20,172,41
6052,Holly White,F,1991-07-06,105,14
6053,Brandon Miller,M,1992-08-01,191,15
6054,Susan Jones,M,1986-01-31,60,34
6055,Judy Baldwin,F,2007-01-04,41,11
6056,David Wood,M,1985-06-21,172,38
6057,James Sellers,F,2002-10-14,45,26
6058,Jose Brown,F,2006-11-02,200,25
6059,Ashley Martinez,M,1998-03-07,140,38
6060,Jasmine Hubbard,F,1987-03-05,117,26
6061,Tiffany Guzman,M,2000-06-29,2,22
6062,Judy Gray,F,1986-04-29,69,5
6063,David Best,M,2005-10-29,22,30
6064,Misty Mejia,F,2002-06-12,8,12
6065,Laura Molina,F,2007-08-13,89,2
6066,Catherine Benjamin,M,2005-10-23,47,21
6067,Kelly Williams,F,2002-02-25,64,20
6068,Lori Delgado,M,2002-01-15,176,41
6069,Clinton Cooper,M,1984-07-14,80,5
6070,Nicholas Holt,F,1985-07-07,178,46
6071,Dr. Tristan Miller,F,2008-11-14,139,40
6072,Randall Dominguez,F,1991-01-25,90,22
6073,Misty Phillips,M,2006-08-09,69,43
6074,Madison Cowan,F,2008-09-17,59,9
6075,Tina Johnson,M,1990-03-27,162,48
6076,Jonathan Jacobs,F,1989-12-15,180,43
6077,Mallory Jenkins,M,1988-04-25,181,49
6078,Kelly Osborne,M,2007-06-04,116,13
6079,Tara Banks,M,1990-05-01,86,32
6080,Christine Griffin,M,1991-11-13,23,40
6081,Elizabeth Hill,F,1999-10-25,3,32
6082,Jessica Perez,F,1995-02-22,198,29
6083,Brad Garrett,F,1987-02-17,109,7
6084,James Griffin,F,1998-01-23,132,50
6085,Stephanie Schmidt,F,1998-01-25,192,14
6086,Joshua Nicholson,F,1990-05-19,34,13
6087,Raymond Williams,F,1989-02-04,142,4
6088,Patrick Holt,M,2002-05-12,118,23
6089,Christopher Esparza,M,2009-01-13,56,43
6090,Lynn Hunt,F,2008-06-21,57,36
6091,Alyssa Waller,M,1988-04-16,123,1
6092,Joe Martinez,M,1997-06-09,102,25
6093,Kimberly Mayo,F,2004-12-02,127,36
6094,Pamela Ramirez,F,1984-01-17,93,39
6095,Jessica Rosales,F,1997-05-22,123,33
6096,William Sullivan,F,1995-04-20,142,46
6097,Devin Moore,M,1996-02-26,182,35
6098,Carol Pitts,F,1992-10-06,99,10
6099,Richard Frey,M,2001-10-28,123,5
6100,Kimberly Bailey,M,1996-12-26,62,39
6101,Mr. Aaron Rodriguez,M,1985-09-16,24,27
6102,Christina Reed,F,1998-04-07,93,39
6103,David Huber,M,1988-07-29,197,29
6104,Elizabeth Chan,M,1986-07-29,39,46
6105,Elaine Carter,M,1996-01-28,152,7
6106,Robert Jennings,F,2004-11-21,91,29
6107,Sonya Ross,M,2005-09-01,57,24
6108,Darren Stewart,F,1983-12-22,3,39
6109,Jacob Hernandez,F,2002-01-10,143,34
6110,Zachary Turner,M,2005-03-25,179,7
6111,Taylor Smith,F,2003-06-05,76,9
6112,Andrew Smith,M,2005-10-11,93,34
6113,Ian Fry Jr.,F,1992-07-18,7,15
6114,Nathan Lynn,F,2008-11-06,155,38
6115,Patricia Peters,F,1992-05-13,173,50
6116,Tamara Le,M,2008-03-22,174,44
6117,Jessica Lopez,F,1999-04-16,186,24
6118,Bailey Smith,M,1999-05-03,165,9
6119,Roberto Miller,F,2006-08-13,108,23
6120,Brittany Sanchez,F,2003-11-24,168,49
6121,Jonathan Johnson,F,1996-12-10,85,16
6122,Michael Murray,M,1987-10-04,26,30
6123,Ricardo Delgado,F,1989-09-17,113,47
6124,Ashley Krause,M,1991-02-23,23,29
6125,Logan Curtis,M,2002-08-21,174,21
6126,Lori Butler,M,1985-06-16,61,12
6127,Michael Ramsey,M,1990-08-24,82,36
6128,Stephen Gibson,F,1996-02-12,190,20
6129,Molly Vasquez,M,1993-02-20,195,27
6130,Carly Herrera MD,F,1998-07-30,196,16
6131,Jennifer Hudson,F,2006-05-25,194,25
6132,Wendy Davis,M,1990-10-19,166,24
6133,Erika Molina,F,2006-11-23,167,45
6134,Jenny Poole,M,2008-12-22,47,47
6135,Steven Charles,M,1986-11-22,158,10
6136,Ernest Shepard,M,1998-09-28,109,19
6137,Mary Hinton,F,1985-04-03,99,46
6138,Marissa Russell,F,1987-07-08,81,31
6139,Devin Fox,M,1986-11-11,63,36
6140,Lisa Green,F,2000-05-05,177,37
6141,Denise Adams,F,1987-08-31,196,2
6142,William Powell,F,1990-06-01,14,13
6143,Randy West,M,1999-07-12,11,37
6144,Sara Kaufman,F,2004-10-16,133,16
6145,Madison Brooks,M,2003-01-01,70,37
6146,David Marks,F,1998-02-21,56,2
6147,Dr. Jill Roberson,M,1993-04-02,38,21
6148,Franklin Rogers,M,1991-02-21,69,33
6149,Nicholas Navarro,F,1992-02-17,6,25
6150,Tracey Mitchell,M,1994-04-27,108,6
6151,Catherine Cole,F,2005-06-30,15,43
6152,Tanner Sanchez,F,1998-10-09,47,4
6153,Gloria Morse,M,1994-01-30,95,21
6154,Sharon Rodriguez,F,1997-07-06,54,25
6155,Cynthia Lowe,F,1994-04-08,152,48
6156,Nathan Cooper,M,1987-12-16,167,36
6157,Jon Kerr,M,1984-12-07,25,34
6158,Travis Carey,M,2003-05-12,5,22
6159,Melissa Jimenez,F,1985-01-28,132,27
6160,Troy Carlson Jr.,M,1988-07-09,183,22
6161,Melanie Sanchez,M,1992-07-16,159,3
6162,Jasmine Becker,M,1986-01-27,65,10
6163,Michael Fernandez,M,2001-05-23,48,9
6164,Amanda Anderson,M,2008-05-01,60,1
6165,Renee Clarke,F,1985-08-31,25,37
6166,Amanda Jones,M,1993-11-09,142,47
6167,Tina Singleton,F,2001-02-21,62,48
6168,Kevin Alexander,M,2002-04-18,141,4
6169,Darlene Frazier,M,2008-06-05,155,44
6170,Julie Taylor,M,2006-04-28,66,47
6171,Brittany Hogan,F,2000-09-20,130,24
6172,Marissa Ortiz,M,1988-10-23,111,33
6173,Mark Harvey,M,1996-08-03,187,17
6174,Christine Acosta,F,2005-10-01,19,4
6175,Roger Young,F,1997-09-14,5,2
6176,Kathryn Owens,M,2009-03-12,54,50
6177,Jerry Church,F,2009-03-11,188,41
6178,Ryan Martin,M,2000-07-05,37,12
6179,Julian Johnson,F,2003-12-22,143,30
6180,Kevin Meyers,F,2009-04-10,180,10
6181,Julia Fisher,F,2007-12-29,199,18
6182,Joshua Edwards,M,1995-12-26,80,48
6183,Kylie Wallace,M,2004-12-28,163,38
6184,Donna Cabrera,F,1987-01-15,145,6
6185,David Shannon,M,2008-07-12,139,45
6186,Gregory Fisher,M,1997-08-22,165,40
6187,Ashley Bailey,M,1995-07-17,197,19
6188,Bryan Fields,F,1997-12-27,57,31
6189,Mallory Tanner,F,2002-06-12,6,8
6190,Caitlyn Compton,M,2005-10-16,162,22
6191,Penny Carr,M,1987-04-17,71,45
6192,Jaclyn Hebert,M,2004-08-07,91,34
6193,Robert Ford,F,2005-03-12,153,48
6194,Richard White,F,2002-04-29,29,33
6195,Anthony Faulkner,F,1986-04-28,125,33
6196,Michael Baker,F,1989-05-28,7,41
6197,Alexis Sanchez,M,1986-10-09,43,15
6198,Elizabeth Miller,M,2002-08-25,24,34
6199,Jessica Jordan,M,1994-11-10,137,35
6200,Laura Whitaker,F,1992-03-24,37,2
6201,Jessica Page,M,2004-03-14,93,15
6202,Michael Bennett,M,1997-02-18,30,47
6203,Steven Leblanc,F,2001-11-12,135,42
6204,Dustin Anderson,F,1991-02-23,37,40
6205,Jesse Gonzalez,M,2004-11-11,190,16
6206,Charles Barrett,F,1991-10-27,113,23
6207,Dawn Simpson,M,1999-10-11,35,32
6208,Tara Rodriguez,F,1984-05-28,6,13
6209,Sheryl Jacobs,F,2000-03-14,197,45
6210,Tracy Gates,M,1994-10-24,56,20
6211,Laurie Dixon,F,1991-04-27,190,17
6212,John Roberts,F,1986-03-07,106,11
6213,Megan Hill,M,2006-01-04,171,18
6214,Amy Mendez,M,2008-12-13,152,45
6215,Karen Ortiz,M,2002-12-10,183,8
6216,Rachael Mueller,M,2008-05-17,141,46
6217,Anthony Hughes,F,1987-03-02,4,8
6218,Jacob Brown,F,1994-01-30,119,7
6219,Peter Stanley,M,1985-01-23,156,33
6220,Luis Holmes,M,1992-05-24,54,26
6221,Mr. Brian Osborne MD,F,2007-03-23,139,15
6222,Darius Santiago,M,1986-12-11,89,24
6223,Alexis Miller,F,2005-02-16,63,12
6224,Melanie Williams,M,1989-07-29,133,32
6225,Nathan Wood,F,2004-12-22,59,14
6226,Gordon Conway,M,1987-10-27,99,26
6227,Jessica Shannon,F,2003-04-13,195,12
6228,Molly Howard,F,1997-01-06,175,45
6229,Rachel Williams,F,1984-05-29,110,41
6230,Kimberly Parks,F,1991-12-13,68,36
6231,James Brown,F,2000-12-02,28,35
6232,Theresa Juarez,M,1983-09-17,27,31
6233,Whitney Clark,F,1995-12-26,23,34
6234,Jason Wall,F,2003-02-27,146,39
6235,Kenneth Jordan,M,1988-06-27,60,38
6236,Carol Adams,M,1997-07-19,91,31
6237,John Perry,F,1995-06-27,121,43
6238,Nathan Hughes,F,2002-12-25,65,29
6239,Jacob Livingston,M,1996-12-11,114,42
6240,Heather Fox,F,1983-10-17,20,35
6241,Donna Williams,F,1984-01-28,2,17
6242,Luke Morales,M,1997-01-13,108,30
6243,Charles Haley,F,2007-03-26,24,33
6244,Christopher Lynch,M,1988-04-27,131,42
6245,Ashley Evans,M,1998-05-11,139,3
6246,Christopher Santos,M,1986-05-31,22,37
6247,Sarah Drake,F,1994-01-27,53,50
6248,Sandra Ford,F,1992-09-30,152,9
6249,Jennifer Beck,F,1995-07-06,158,24
6250,Blake Goodman,F,2009-07-03,116,25
6251,William Johnson,F,1997-04-28,175,19
6252,Jean Fisher,F,1990-06-27,128,13
6253,April Johnson,M,2007-03-19,145,6
6254,Julie Payne,F,2000-04-03,161,9
6255,Lindsey Larsen,M,2001-04-07,165,20
6256,Crystal Johnson,M,2007-03-28,138,15
6257,Stacy Bennett,F,1992-03-13,180,23
6258,Julie Bailey,M,1991-02-19,22,21
6259,Susan Wilson,F,2001-01-16,72,41
6260,Paul Smith,M,2009-01-27,154,35
6261,Christopher Alvarado,F,1987-05-28,75,48
6262,Christopher Romero,F,1993-02-26,124,19
6263,Eric Brown,F,1986-01-02,73,21
6264,Barry Jensen,M,2002-02-05,93,25
6265,Brandon Elliott Jr.,F,1983-10-06,177,36
6266,Amy Jones,M,1994-06-11,134,8
6267,Kelly Wilson,M,1995-02-17,150,43
6268,Mary Williams,F,1990-06-17,136,15
6269,Kelly Rodriguez,M,2003-12-10,64,34
6270,Michael Downs,M,1991-11-11,6,6
6271,Erin Chavez,M,2001-09-21,136,20
6272,Logan Davis,M,1987-12-18,92,27
6273,Mrs. Denise Thomas,F,1998-02-24,77,9
6274,Ryan Conley,M,1989-05-12,153,47
6275,Debra Hanson,M,1996-01-28,80,47
6276,John Larsen,M,1993-06-11,36,5
6277,Ashley Hicks,F,1996-06-21,97,46
6278,David Pearson,F,1987-04-13,189,10
6279,David Avila,F,2001-05-13,53,29
6280,Troy Wilson,F,1988-01-03,94,40
6281,Elizabeth May,M,1984-03-25,167,49
6282,David Jackson,F,2002-08-30,171,33
6283,Mary Davis,F,1987-11-04,163,22
6284,Nicholas Castillo,F,2005-08-28,31,31
6285,Christina Lopez,M,1994-03-21,67,8
6286,Steven Lamb,F,1997-11-01,110,11
6287,Dustin Robinson,M,1990-07-26,59,20
6288,Gabriel Brown,M,2005-03-31,78,13
6289,Paul Barton,M,2000-03-07,108,20
6290,Gabriella Williams,M,1995-10-11,165,25
6291,Jacqueline Fernandez,F,1999-05-13,103,21
6292,Michelle Wallace,M,1998-07-18,143,34
6293,Gregory Rogers,M,1993-11-27,35,27
6294,Tiffany Cook,F,1995-02-14,190,37
6295,Jenny Scott,F,1994-11-04,79,16
6296,Adam Conway Jr.,M,1999-11-20,93,10
6297,Timothy Morris,F,1984-03-13,6,26
6298,Jennifer Ramirez,M,2000-01-20,193,44
6299,Samuel Ramirez,F,1986-04-04,107,22
6300,Kelly Holmes,M,1998-02-26,118,46
6301,Leah Clark,F,1986-03-21,165,39
6302,Pamela Torres,F,1999-03-29,60,37
6303,Laura Wallace,M,1987-11-01,39,26
6304,Mark Mullen,F,2001-04-29,140,48
6305,Gary Morales,F,2004-09-05,69,16
6306,Bryan Stephens,M,1995-11-12,104,2
6307,Shannon Guerra,M,2004-01-26,32,16
6308,Roy White MD,M,2002-04-07,172,12
6309,Joseph Stewart,M,1992-11-24,36,47
6310,Jeremy Smith,F,1984-06-09,91,20
6311,William Alexander,F,1994-06-13,165,26
6312,Nicholas Mccarthy,M,1995-04-13,197,30
6313,Diane Jacobs,M,1995-11-18,2,33
6314,David Olson,M,2001-03-06,135,6
6315,Matthew Lewis,M,1997-11-23,144,48
6316,Kathleen King,F,1986-03-05,146,8
6317,Tom Daniel,F,1989-08-10,75,42
6318,Joseph Brewer,F,1992-01-11,8,33
6319,Kristin Guerrero,M,1987-05-30,104,31
6320,Kyle Mayo,F,2009-06-16,137,15
6321,Kristi Young,M,1989-07-10,112,8
6322,Dr. Michelle Shaw DVM,F,1998-02-27,158,9
6323,Cheryl Torres,M,1994-06-28,198,3
6324,Brian Smith,M,2009-05-07,145,22
6325,Matthew Schultz,F,1990-10-18,32,25
6326,Mia Mitchell,M,1986-11-25,112,14
6327,James Martin,M,2000-05-14,127,23
6328,Dawn Russell,M,1988-03-22,114,49
6329,John Nichols DDS,F,1997-04-04,199,2
6330,Robin Carey,M,1998-04-03,48,37
6331,Ashley Brock,F,2004-06-08,66,40
6332,Sarah Perez,M,2002-06-30,162,43
6333,Richard Hernandez,F,2003-07-14,154,40
6334,Ashley Mitchell,F,1983-11-24,182,31
6335,Dawn Russell,M,1998-04-08,111,41
6336,Michele Smith,M,1992-11-12,71,48
6337,Kaitlyn Mccarty,F,2006-01-20,165,31
6338,Oscar Martinez,F,2009-03-01,3,1
6339,Nicole Walton,M,2007-11-22,190,37
6340,Peter Taylor,M,2001-04-10,94,45
6341,Brian Reid,M,1983-12-21,175,22
6342,Tiffany Sanders,F,1999-09-04,175,25
6343,Samantha Lowery,F,1996-06-16,136,12
6344,Casey Phillips,M,2000-11-15,79,28
6345,Jill Ibarra,M,2003-08-07,67,13
6346,John Nguyen,F,1993-10-18,197,29
6347,Todd Macias,F,1991-12-26,86,2
6348,Joseph Holden,M,2005-06-15,60,11
6349,Kimberly Dean,M,1985-04-18,194,38
6350,Eric Garza,F,2004-04-27,76,20
6351,Joseph Coleman,M,1999-01-26,33,29
6352,Monica Anderson,F,2002-02-05,34,17
6353,Adam Scott,M,1998-02-22,118,17
6354,Katrina Klein,M,1992-01-02,186,40
6355,Katherine Walker,M,1989-01-06,57,35
6356,Mrs. Lori Harvey,F,1995-06-19,30,47
6357,Kristy Mills,F,1988-03-19,98,48
6358,Samantha Marks,F,2004-10-20,33,37
6359,Tracy Mays,F,2001-09-02,117,25
6360,Rebecca Collier,M,2000-12-18,69,12
6361,Olivia Frazier,F,1998-03-30,181,33
6362,Raymond Walton,F,2007-07-14,168,25
6363,Michael Shelton,F,2000-03-18,58,21
6364,Kenneth Nguyen,M,1994-10-27,107,21
6365,Debra Klein,F,2005-03-13,49,1
6366,Jason Shaw,F,2000-04-16,113,42
6367,Kelly Wells,F,2003-05-13,42,43
6368,Heather Lee,M,1998-01-03,130,13
6369,Kyle Patterson,F,2003-06-28,182,26
6370,Jacqueline Deleon,M,1993-10-04,69,46
6371,Ruth Garcia,M,2003-06-07,51,48
6372,Sandra Fischer,M,2009-04-03,112,49
6373,Alexis Skinner,F,1993-06-15,83,1
6374,Ross Freeman,M,1992-11-01,160,48
6375,Michelle Hawkins,M,2002-02-13,88,42
6376,Jeremy Phillips,F,1990-10-16,77,15
6377,Wendy Sheppard,M,1991-04-22,181,10
6378,Jeffrey White,F,1986-07-27,47,22
6379,Linda Jarvis,M,2002-04-20,197,45
6380,Derek Salas,M,1984-07-21,40,10
6381,Jason Kim,M,1996-11-09,138,3
6382,Kelsey Lewis,M,2002-06-12,113,13
6383,Steven Adams,F,2004-06-13,134,5
6384,Jacqueline Waller,M,1986-05-19,131,12
6385,Valerie Novak,M,2005-12-18,35,17
6386,Robin Lopez,F,2009-07-04,10,10
6387,Eric Smith,F,1987-10-06,182,25
6388,Christopher Banks,F,2008-08-26,100,11
6389,Beverly Hester,M,1999-08-13,139,14
6390,Sean Jones,M,2001-02-22,2,24
6391,Stanley Watkins,M,1987-03-23,115,9
6392,Laura Taylor,F,1985-01-24,16,6
6393,Kristine Hendrix,M,1999-06-07,131,1
6394,Sarah Oneill,M,1984-01-06,173,21
6395,Brianna Henderson,M,1988-02-15,123,39
