EventID,EventName,SportID,EventType,VenueID,Date,Attendance
5190,Enable Interactive E-Commerce,8,Team,5,2001-03-15,8597
5191,Disintermediate Ubiquitous E-Commerce,17,Individual,53,2017-06-20,7873
5192,Enhance Granular Mindshare,26,Individual,17,2017-10-21,1499
5193,Facilitate Holistic Eyeballs,33,Team,16,2022-12-25,7997
5194,Optimize Virtual Portals,2,Team,32,2016-07-19,5428
5195,Deploy Web-Enabled Relationships,35,Individual,15,2003-10-24,250
5196,Envisioneer Interactive Vortals,7,Team,91,2016-04-20,1056
5197,Productize Front-End Applications,29,Individual,93,2004-04-29,4325
5198,Matrix Cutting-Edge E-Markets,44,Individual,61,2013-12-13,8065
5199,Target Best-Of-Breed E-Tailers,38,Individual,3,2014-01-20,8087
5200,Extend Proactive Supply-Chains,20,Team,56,2008-08-09,9193
5201,Embrace Compelling E-Commerce,8,Team,20,2000-04-27,6935
5202,Generate B2C Portals,46,Team,96,2021-03-24,3863
5203,Engage End-To-End Networks,44,Team,5,2022-05-08,5097
5204,Engage Web-Enabled Supply-Chains,30,Team,80,2010-10-29,1332
5205,Integrate Real-Time Metrics,4,Individual,94,2001-07-23,3205
5206,Envisioneer Holistic Supply-Chains,41,Individual,38,2020-04-05,6351
5207,Re-Contextualize Next-Generation E-Commerce,32,Individual,66,2005-03-11,8456
5208,Enhance Ubiquitous Action-Items,17,Individual,41,2002-01-07,4778
5209,Envisioneer Bleeding-Edge Bandwidth,16,Team,10,2019-12-04,3616
5210,Implement Back-End Paradigms,27,Individual,56,2006-10-07,8570
5211,Generate World-Class E-Services,4,Individual,73,2019-11-08,5533
5212,Engineer Plug-And-Play Initiatives,41,Team,23,2015-08-27,4435
5213,Scale Distributed Schemas,34,Individual,19,2014-10-30,4593
5214,Grow Leading-Edge E-Services,6,Team,75,2015-07-16,8413
5215,Cultivate Best-Of-Breed Communities,41,Team,19,2010-01-23,421
5216,Monetize Visionary Initiatives,47,Team,90,2000-01-03,4519
5217,Facilitate Ubiquitous Interfaces,29,Team,60,2003-07-19,835
5218,Extend Viral Eyeballs,24,Individual,52,2006-08-08,4629
5219,Generate Value-Added Initiatives,37,Team,1,2002-09-03,8336
5220,Engineer Impactful Markets,14,Individual,96,2020-08-20,8952
5221,Synergize Customized Web-Readiness,7,Team,69,2019-07-13,8796
5222,Grow B2C Roi,24,Individual,42,2020-12-18,7339
5223,Drive Seamless Experiences,49,Individual,99,2000-07-09,808
5224,Orchestrate B2C Vortals,22,Individual,51,2004-07-31,8362
5225,Drive Back-End Eyeballs,30,Team,16,2003-05-26,4934
5226,Synergize Efficient Content,33,Team,70,2010-08-09,6977
5227,Engineer Web-Enabled Bandwidth,46,Team,68,2020-04-29,6841
5228,Deploy Ubiquitous Content,37,Individual,62,2003-12-11,2723
5229,Reinvent Synergistic Experiences,38,Team,7,2005-06-04,2854
5230,Revolutionize Robust Deliverables,16,Team,42,2006-12-06,5159
5231,Whiteboard World-Class Solutions,47,Team,14,2022-11-14,7130
5232,Empower Strategic Applications,42,Individual,39,2019-03-29,8637
5233,Mesh Plug-And-Play Vortals,41,Individual,30,2015-03-23,6561
5234,Engineer Value-Added Initiatives,16,Individual,71,2012-09-13,7169
5235,Embrace Robust Supply-Chains,10,Individual,50,2023-06-14,3707
5236,Scale Intuitive Portals,24,Team,46,2019-06-20,9966
5237,Enhance Cross-Media Content,43,Individual,70,2022-03-18,8107
5238,Incentivize End-To-End Metrics,25,Team,41,2016-10-24,3971
5239,Drive Front-End E-Commerce,17,Team,54,2014-10-12,1415
5240,Orchestrate Collaborative Partnerships,24,Individual,67,2002-01-14,2271
5241,Strategize Integrated Architectures,10,Team,69,2006-09-03,5699
5242,Engineer Next-Generation Synergies,44,Team,27,2014-05-20,1537
5243,Evolve E-Business Niches,10,Individual,10,2001-10-26,9947
5244,Monetize User-Centric Bandwidth,42,Team,26,2003-12-14,2430
5245,Empower Impactful E-Business,29,Team,10,2014-05-06,7151
5246,Envisioneer Transparent E-Markets,12,Team,84,2016-12-05,2648
5247,Deliver Wireless E-Business,25,Individual,42,2008-10-02,7782
5248,Target Dynamic E-Markets,38,Team,37,2017-12-10,5228
5249,Scale Leading-Edge Portals,10,Individual,13,2021-08-26,5410
5250,Target Out-Of-The-Box Applications,4,Team,4,2010-03-12,9826
5251,Generate Synergistic Solutions,22,Team,56,2018-01-11,1447
5252,Repurpose Holistic Supply-Chains,47,Team,13,2000-02-15,5681
5253,Implement One-To-One Functionalities,40,Team,69,2013-01-01,9467
5254,Reinvent Compelling Communities,39,Individual,3,2017-03-24,1969
5255,Mesh User-Centric Interfaces,18,Individual,84,2000-07-11,9890
5256,Engage World-Class E-Tailers,1,Team,92,2006-09-21,4517
5257,Enable Synergistic Channels,18,Individual,46,2001-11-08,7388
5258,Facilitate Real-Time Synergies,50,Team,71,2019-05-13,6961
5259,Visualize User-Centric Paradigms,43,Team,88,2015-12-24,9901
5260,Facilitate Seamless Applications,34,Team,32,2013-08-28,196
5261,Matrix Global Applications,33,Team,65,2011-03-03,4552
5262,Drive Distributed Systems,38,Team,94,2007-10-12,1144
5263,Embrace Clicks-And-Mortar Communities,17,Individual,31,2005-06-27,3843
5264,Cultivate Leading-Edge Web-Readiness,43,Team,65,2001-06-10,1426
5265,Generate Scalable Roi,16,Individual,65,2011-12-31,1444
5266,Scale Enterprise Deliverables,33,Individual,84,2012-10-03,9062
5267,Matrix Back-End Interfaces,13,Individual,36,2004-11-28,2476
5268,Optimize Ubiquitous Convergence,38,Team,67,2015-01-22,9722
5269,Aggregate Robust Synergies,43,Team,93,2017-11-01,2298
5270,Whiteboard Front-End Convergence,14,Individual,51,2017-05-17,9552
5271,E-Enable Proactive Functionalities,30,Team,51,2010-10-01,8649
5272,Productize Strategic Methodologies,29,Individual,27,2010-02-06,1929
5273,Scale Customized Action-Items,12,Individual,69,2020-09-28,7618
5274,Architect Clicks-And-Mortar Architectures,43,Team,7,2023-03-12,8589
5275,Redefine Impactful Markets,30,Team,26,2024-01-13,949
5276,Empower Out-Of-The-Box Web-Readiness,2,Individual,42,2020-03-28,8790
5277,Visualize Compelling Roi,21,Team,7,2008-04-03,8429
5278,E-Enable Bleeding-Edge Users,32,Individual,90,2001-10-22,4432
5279,Enhance Value-Added Info-Mediaries,21,Team,3,2020-02-02,7392
5280,Implement Extensible Web Services,50,Individual,29,2008-10-24,3541
5281,Syndicate Customized Content,23,Individual,68,2008-12-09,3711
5282,Grow World-Class Markets,5,Individual,78,2022-08-29,6385
5283,Empower Front-End Models,9,Team,29,2004-11-16,8819
5284,Scale Seamless E-Business,41,Team,66,2019-01-05,451
5285,Monetize Extensible Functionalities,3,Team,71,2023-09-16,6647
5286,Disintermediate Cross-Media Methodologies,4,Team,74,2015-12-08,8620
5287,Deliver World-Class Bandwidth,29,Individual,59,2010-12-27,2656
5288,Orchestrate Clicks-And-Mortar Systems,7,Individual,17,2011-03-15,8520
5289,Expedite Rich Platforms,33,Team,87,2003-01-21,4595
5290,Iterate Rich Communities,38,Individual,47,2004-11-10,4266
5291,Cultivate B2B E-Tailers,9,Individual,87,2012-04-04,9384
5292,Productize Seamless Applications,12,Team,6,2003-04-25,1638
5293,Enable Transparent Portals,47,Individual,41,2021-06-22,9707
5294,Transition 24/7 Solutions,30,Individual,29,2010-08-24,6747
5295,Strategize Visionary Content,24,Team,30,2012-12-18,4585
5296,Deploy Clicks-And-Mortar Experiences,5,Team,40,2019-11-22,1136
5297,Cultivate Open-Source Channels,48,Team,18,2006-07-01,1759
5298,Transition Synergistic Content,47,Individual,89,2004-01-30,5287
5299,Benchmark Compelling Supply-Chains,18,Team,33,2023-10-19,6116
5300,Empower Killer Functionalities,30,Team,35,2019-08-05,8402
5301,E-Enable Turn-Key Content,26,Individual,69,2011-01-17,6906
5302,Unleash Global Partnerships,11,Individual,38,2007-07-19,783
5303,Evolve Open-Source Communities,46,Team,64,2023-05-26,1493
5304,Synergize Value-Added Niches,15,Individual,56,2022-04-24,3599
5305,Incubate Global Platforms,37,Individual,26,2005-11-07,3360
5306,Implement One-To-One Niches,24,Individual,88,2010-08-30,5988
5307,Benchmark Viral Systems,31,Individual,61,2001-03-18,7582
5308,Maximize Enterprise Roi,12,Individual,22,2011-08-20,5251
5309,Embrace Bleeding-Edge Infrastructures,42,Team,21,2020-10-17,6588
5310,Envisioneer Integrated Channels,40,Team,42,2008-02-16,9215
5311,Optimize Back-End Experiences,3,Individual,71,2023-09-27,8537
5312,Matrix Revolutionary E-Business,31,Team,41,2018-02-01,6554
5313,Transform 24/365 Web-Readiness,5,Team,74,2012-12-19,1552
5314,Synthesize Dot-Com E-Commerce,8,Team,52,2007-06-05,2069
5315,Optimize Interactive Portals,15,Team,54,2019-06-02,9065
5316,Strategize Visionary Functionalities,27,Individual,59,2008-10-04,5580
5317,Harness Intuitive Web Services,30,Individual,54,2012-11-17,449
5318,Transition Interactive Users,2,Individual,6,2005-09-26,7796
5319,Evolve E-Business Metrics,29,Individual,8,2023-12-24,5397
5320,Strategize Strategic Paradigms,37,Team,42,2001-05-15,9449
5321,Engage Efficient Functionalities,21,Individual,43,2020-12-24,2193
5322,Architect Out-Of-The-Box Action-Items,22,Team,80,2020-12-19,3524
5323,Exploit Impactful Functionalities,47,Team,82,2011-04-24,6124
5324,Envisioneer Web-Enabled Roi,9,Individual,23,2005-02-16,4117
5325,Aggregate B2B Paradigms,22,Individual,84,2018-02-27,8121
5326,Seize Efficient Networks,18,Individual,82,2002-06-25,1375
5327,Disintermediate Enterprise Platforms,20,Team,10,2000-09-27,7873
5328,Evolve 24/365 E-Business,15,Individual,99,2002-06-30,6293
5329,Reinvent End-To-End Models,8,Team,36,2019-11-18,9438
5330,Repurpose B2B Info-Mediaries,10,Team,5,2006-10-09,9014
5331,Orchestrate Magnetic E-Business,35,Team,39,2005-10-20,2550
5332,Productize Front-End Applications,35,Individual,71,2016-11-17,9034
5333,Synthesize B2C Metrics,2,Team,87,2005-07-23,7322
5334,Iterate Virtual Metrics,23,Individual,13,2001-12-01,5637
5335,Evolve Back-End Web Services,6,Individual,100,2003-12-15,5700
5336,Enable Extensible Supply-Chains,27,Team,26,2008-08-31,9553
5337,Strategize Efficient Supply-Chains,50,Individual,25,2006-03-17,9899
5338,Exploit Plug-And-Play Eyeballs,25,Team,65,2005-06-19,2240
5339,Embrace 24/365 Technologies,26,Team,98,2012-06-11,2533
5340,Expedite Distributed Schemas,26,Team,52,2013-10-18,5232
5341,Matrix Rich Initiatives,37,Team,49,2001-08-18,5879
5342,Reinvent Extensible Metrics,16,Team,77,2015-07-02,4651
5343,Enhance Mission-Critical Content,46,Individual,86,2006-09-24,8694
5344,Disintermediate Value-Added E-Markets,23,Individual,81,2019-01-26,2278
5345,Facilitate Plug-And-Play Schemas,31,Individual,66,2002-11-03,7788
5346,Unleash Rich Functionalities,35,Individual,79,2010-06-11,8369
5347,Expedite User-Centric Methodologies,28,Team,12,2014-09-12,715
5348,Mesh B2C Metrics,24,Team,44,2007-12-12,4664
5349,Innovate User-Centric Initiatives,28,Team,97,2005-04-23,5142
5350,Transform End-To-End Initiatives,3,Team,56,2024-06-19,3325
5351,Streamline Virtual Users,5,Team,75,2014-06-11,1903
5352,Scale Virtual E-Business,13,Team,63,2011-11-09,8455
5353,Whiteboard Impactful Platforms,50,Team,39,2012-11-14,1923
5354,Embrace Real-Time E-Business,10,Individual,96,2017-04-02,6831
5355,Transition User-Centric Partnerships,1,Individual,7,2024-05-22,6082
5356,Syndicate Customized Initiatives,32,Individual,2,2006-05-02,9148
5357,Orchestrate 24/7 Paradigms,47,Individual,93,2005-09-21,5078
5358,Enable Cross-Media Markets,22,Individual,4,2005-03-18,1398
5359,Productize Cross-Media Eyeballs,39,Team,55,2021-06-27,2767
5360,Enhance Wireless Convergence,3,Team,39,2010-07-19,8153
5361,Repurpose Viral Synergies,23,Individual,4,2024-05-08,4861
5362,Integrate Killer Info-Mediaries,17,Team,13,2000-01-19,6475
5363,Redefine Leading-Edge Methodologies,39,Individual,27,2008-05-18,7411
5364,Expedite Visionary Web Services,25,Individual,59,2001-03-19,9783
5365,Morph Scalable Niches,1,Individual,57,2017-08-11,6137
5366,Optimize Killer Channels,38,Team,85,2020-05-01,8903
5367,Synergize One-To-One E-Commerce,49,Team,89,2022-01-10,1441
5368,Engineer Enterprise Portals,9,Team,78,2021-09-19,8070
5369,Matrix End-To-End Channels,40,Individual,21,2001-09-16,6124
5370,Deliver Transparent Convergence,45,Individual,85,2004-06-19,6717
5371,Benchmark Intuitive Supply-Chains,21,Team,12,2016-04-06,6079
5372,Synthesize User-Centric Roi,45,Team,69,2021-04-04,8811
5373,Incentivize Dot-Com Partnerships,22,Individual,95,2014-12-30,6267
5374,Implement 24/365 Relationships,4,Team,43,2016-10-02,9198
5375,Orchestrate Seamless E-Business,43,Individual,72,2017-12-24,8715
5376,Matrix Bleeding-Edge Systems,5,Individual,96,2001-11-25,3603
5377,Harness World-Class Vortals,44,Team,74,2001-03-13,5794
5378,Synergize Bleeding-Edge Platforms,41,Individual,36,2024-06-30,933
5379,Drive Ubiquitous Schemas,12,Team,28,2012-06-30,6498
5380,Facilitate Virtual E-Tailers,47,Team,33,2000-07-24,8504
5381,Facilitate Intuitive Relationships,38,Team,78,2021-03-07,7898
5382,Seize Open-Source Technologies,23,Individual,34,2005-09-06,7609
5383,Reinvent Sticky E-Tailers,7,Individual,24,2017-10-23,8022
5384,Transform Proactive E-Markets,24,Team,57,2002-11-06,2543
5385,Drive Value-Added Roi,36,Individual,35,2005-05-30,9109
5386,Cultivate Back-End Markets,41,Team,16,2006-03-02,6101
5387,Embrace Revolutionary Platforms,25,Team,82,2003-01-28,4997
5388,Strategize Dynamic Bandwidth,30,Team,52,2023-10-27,1435
5389,Integrate Interactive Web-Readiness,48,Individual,36,2023-11-10,3685
5390,Whiteboard Cross-Media Schemas,31,Team,18,2020-08-16,3285
5391,Expedite Ubiquitous Convergence,41,Team,57,2005-08-21,471
5392,Unleash Customized Initiatives,8,Individual,90,2005-02-04,4570
5393,Re-Contextualize Value-Added E-Business,28,Individual,76,2000-01-07,89
5394,Exploit Customized Portals,45,Individual,99,2001-09-28,4912
5395,Syndicate Leading-Edge E-Tailers,10,Team,58,2016-07-24,3072
5396,Exploit Frictionless Users,9,Team,81,2020-08-28,1465
5397,Orchestrate Holistic Metrics,6,Team,4,2005-09-25,1021
5398,Engage Strategic Supply-Chains,12,Individual,91,2016-08-12,9344
5399,Transition Out-Of-The-Box Channels,23,Individual,55,2024-05-14,7424
5400,Deliver Mission-Critical Vortals,7,Team,83,2005-04-24,7526
5401,Incentivize Next-Generation Eyeballs,20,Individual,87,2003-02-20,9331
5402,Grow Seamless E-Business,12,Team,86,2015-03-23,9092
5403,Enable E-Business E-Markets,24,Individual,5,2002-06-30,3620
5404,Drive Visionary E-Commerce,20,Team,69,2012-04-18,7898
5405,Deploy Rich Portals,30,Individual,92,2008-07-29,3597
5406,Incentivize Seamless Platforms,36,Team,64,2004-03-13,5191
5407,Leverage Distributed Initiatives,48,Team,24,2001-12-31,1548
5408,Expedite Best-Of-Breed Niches,17,Individual,84,2006-11-25,2417
5409,Optimize Magnetic Action-Items,40,Individual,92,2017-11-16,494
5410,Aggregate Wireless Vortals,6,Team,19,2012-02-02,7153
5411,Disintermediate Vertical Methodologies,48,Individual,56,2003-03-11,2113
5412,Synergize 24/365 Users,23,Individual,38,2005-05-23,1082
5413,Reinvent B2B Functionalities,15,Team,18,2010-11-26,5544
5414,Incubate Bricks-And-Clicks Web Services,26,Team,34,2009-10-01,6555
5415,Incentivize Efficient Systems,31,Team,55,2011-07-28,2591
5416,Strategize Value-Added Experiences,33,Team,43,2007-05-20,6185
5417,Morph Proactive Architectures,38,Team,65,2003-07-13,3283
5418,Innovate Sticky E-Tailers,49,Team,55,2000-03-26,8450
5419,Innovate Cross-Media Technologies,26,Individual,100,2020-10-10,4119
5420,Incentivize World-Class Users,26,Individual,47,2021-11-09,4803
5421,Maximize Transparent Users,5,Team,55,2006-02-10,7025
5422,Orchestrate Bricks-And-Clicks E-Business,27,Team,10,2003-06-13,9070
5423,Mesh Next-Generation Channels,9,Individual,90,2019-09-06,3332
5424,Matrix Extensible Technologies,22,Team,47,2012-01-29,8817
5425,Transition Innovative Convergence,6,Team,12,2009-06-02,4612
5426,Leverage User-Centric Schemas,13,Individual,60,2022-04-22,8204
5427,Disintermediate Cross-Platform E-Services,32,Individual,64,2015-05-27,7273
5428,Facilitate World-Class E-Commerce,35,Team,53,2006-07-16,3232
5429,Incentivize Granular Systems,31,Individual,10,2007-01-07,9625
5430,Aggregate Clicks-And-Mortar Initiatives,33,Individual,15,2011-04-22,2279
5431,Engage Cross-Media Schemas,45,Team,41,2008-11-30,7138
5432,Exploit Web-Enabled Niches,8,Team,93,2015-08-01,8529
5433,Architect Wireless Technologies,38,Individual,3,2013-02-05,500
5434,Drive End-To-End Partnerships,11,Individual,79,2009-12-01,7811
5435,Incubate Efficient E-Markets,27,Individual,96,2023-06-27,2308
5436,Strategize Holistic Channels,3,Individual,57,2013-10-03,1254
5437,Syndicate Viral Initiatives,27,Individual,70,2019-06-10,493
5438,Matrix Turn-Key Networks,30,Team,40,2008-11-13,7313
5439,Iterate Plug-And-Play Initiatives,19,Individual,89,2006-02-06,7868
5440,Benchmark Seamless Vortals,19,Individual,97,2017-02-12,4475
5441,Engage Viral Niches,37,Team,53,2002-07-29,808
5442,Iterate One-To-One Vortals,34,Individual,59,2006-01-16,3951
5443,Embrace Synergistic Paradigms,40,Team,12,2001-04-24,6059
5444,Enhance Plug-And-Play Relationships,39,Individual,47,2010-07-12,2883
5445,Optimize Integrated Synergies,42,Individual,81,2006-06-22,2263
5446,Target Frictionless Models,22,Individual,50,2012-12-01,1000
5447,Leverage One-To-One Vortals,14,Team,21,2015-02-19,5370
5448,Integrate Real-Time E-Business,12,Individual,40,2010-04-08,5372
5449,Transition Frictionless Interfaces,23,Individual,64,2009-11-03,1614
5450,Deploy Global Metrics,31,Individual,37,2016-01-05,758
5451,Brand Out-Of-The-Box Communities,2,Individual,84,2020-01-31,2951
5452,Mesh Magnetic E-Commerce,41,Individual,69,2020-12-10,3948
5453,Matrix E-Business Metrics,39,Individual,36,2009-02-01,8217
5454,Reinvent Best-Of-Breed Deliverables,16,Team,49,2003-06-19,1930
5455,Strategize Integrated Content,41,Team,65,2008-06-02,5764
5456,Benchmark B2B Info-Mediaries,24,Team,55,2018-06-19,3360
5457,Redefine Proactive Portals,43,Individual,68,2018-05-29,7450
5458,Incubate Intuitive Communities,24,Individual,5,2006-10-17,7603
5459,Monetize User-Centric Web-Readiness,47,Team,14,2013-08-17,9866
5460,Innovate Virtual Models,39,Team,28,2002-12-17,5482
5461,Enhance Visionary Metrics,30,Team,32,2010-04-22,6
5462,Matrix Revolutionary Portals,45,Individual,20,2006-10-11,9370
5463,Strategize Scalable Roi,6,Individual,93,2023-01-05,4339
5464,Seize Seamless Technologies,3,Individual,15,2000-07-13,2477
5465,Matrix Efficient Content,33,Individual,3,2024-06-05,2597
5466,Expedite Ubiquitous Markets,4,Individual,94,2005-04-05,8475
5467,Aggregate Cross-Platform Channels,15,Team,99,2010-10-24,6014
5468,Re-Intermediate World-Class Systems,40,Individual,96,2008-07-21,9436
5469,Aggregate Real-Time Markets,8,Team,26,2023-07-27,6754
5470,Matrix Innovative Systems,6,Individual,59,2006-04-16,4005
5471,Syndicate Cutting-Edge E-Business,10,Team,3,2006-04-21,6754
5472,Whiteboard 24/365 Channels,34,Team,70,2003-09-26,6228
5473,Brand Value-Added Networks,46,Individual,39,2009-02-12,8994
5474,Repurpose Granular Eyeballs,20,Team,62,2013-06-23,3518
5475,Disintermediate Scalable Markets,12,Team,6,2006-03-28,2973
5476,Whiteboard Rich E-Commerce,40,Team,54,2001-03-24,5537
5477,Re-Intermediate Killer Initiatives,33,Team,56,2012-05-30,1438
5478,Re-Contextualize User-Centric Channels,11,Team,31,2013-04-22,9477
5479,E-Enable Value-Added Content,24,Team,91,2013-11-24,9527
5480,Expedite Compelling Architectures,9,Team,82,2011-12-28,1791
5481,Engineer World-Class Web Services,5,Team,75,2007-09-27,1776
5482,Drive Frictionless E-Services,12,Team,12,2006-07-29,1766
